"id","course_id","module_id","chapter_name","chapter_description","added_date","modified_date","status"
"12193","336","1627","Practicum: Placement Strategies for Law Graduates: Career Guidance & Profile Building","<p><strong>Module 1: Career Planning and Guidance for Law Graduates&nbsp;</strong></p>

<ul>
	<li>Global Education &amp; LLM Guidance: Explore reasons to pursue a foreign LLM, application tips, and opportunities worldwide.</li>
	<li>Alternative &amp; International Legal Careers: Learn how to become a lawyer in the US or Canada, and discover careers in robotics, AI, blockchain, and more.</li>
	<li>Non-Traditional Paths for Law Graduates: Transition into tech, business, or creative roles&mdash;like full-stack development or pursuing an MBA after law.</li>
</ul>

<p><strong>Module 2: Profile Building and Interview Preparation&nbsp;</strong></p>

<ul>
	<li>Crafting Winning Applications: Learn to draft tailored CVs and cover letters for corporate and litigation roles, with answers to common questions.</li>
	<li>Smart Application Strategies: Master cold emailing, researching firms, and following application instructions to boost your chances.</li>
	<li>Profile &amp; Skill Building: Build a strong profile for PPOs and internships while sharpening legal research and drafting skills essential for litigation.</li>
</ul>

<p><strong>Module 3: Social Media, Personal Branding, and Networking&nbsp;</strong></p>

<ul>
	<li>LinkedIn Optimization: Learn to build a standout profile, choose your niche, and write posts that boost visibility.</li>
	<li>Personal Branding: Craft your online identity with the right visuals, messaging, and positioning to attract the right audience.</li>
	<li>Strategic Networking: Master effective techniques to connect with lawyers, clients, and peers&mdash;and grow your LinkedIn network with purpose.</li>
</ul>

<p><strong>Module 4: Freelancing and Gig Work Opportunities&nbsp;</strong></p>

<ul>
	<li>Getting Started with Freelancing: Explore legal and non-legal freelance opportunities and understand how the freelance economy works.</li>
	<li>Mastering Freelance Platforms: Learn how to set up and grow on Fiverr and Upwork with daily strategies for success.</li>
	<li>Sustainable Freelance Careers: Build a long-term roadmap, develop client networks, and grow your practice like a business.</li>
</ul>

<p><strong>Module 5: Professional Growth and Mental Well-being&nbsp;</strong></p>

<ul>
	<li>Career Growth &amp; Resilience: Learn to handle rejection, take risks, and embrace growth beyond your comfort zone.</li>
	<li>Mental Health in Legal Careers: Address stigma, manage anxiety, and navigate challenging work environments.</li>
	<li>Workplace Productivity &amp; Balance: Set boundaries, avoid procrastination, and maintain a healthy work-life rhythm.</li>
</ul>

<p><strong>Module 6: Strategic Applications and LLM Guidance&nbsp;</strong></p>

<ul>
	<li>Pursuing Higher Education Abroad: Understand the purpose, process, and costs of applying for an LLM, especially in the US.</li>
	<li>Smart Application Strategies: Learn to avoid common mistakes and navigate both traditional and unconventional job applications.</li>
	<li>Career Preparation &amp; Growth: Get ready for corporate law roles and internships&mdash;even without prior experience&mdash;through targeted planning.</li>
</ul>","2025-04-21 05:57:07",NULL,"A"
"12194","220","1628","Employer branding",,"2025-07-12 07:01:23",NULL,"A"
"12195","220","1628","Hiring",,"2025-07-12 07:01:28",NULL,"A"
"12196","220","1628","Webinar funnels & ads for sourcing vs. traditional boards",,"2025-07-12 07:01:40",NULL,"A"
"12197","220","1628","Customised psychometric testing",,"2025-07-12 07:01:46",NULL,"A"
"12198","220","1628","Interviews",,"2025-07-12 07:01:52",NULL,"A"
"12199","220","1628","Communications and scheduling",,"2025-07-12 07:01:58",NULL,"A"
"12200","220","1628","Obtaining feedback from employees",,"2025-07-12 07:02:04",NULL,"A"
"12201","220","1628","Creating company wikis",,"2025-07-12 07:02:09",NULL,"A"
"12202","220","1628","General and functional onboarding",,"2025-07-12 07:02:16",NULL,"A"
"12203","220","1628","Knowledge management and training",,"2025-07-12 07:02:23",NULL,"A"
"12204","220","1628","Process documentation",,"2025-07-12 07:02:27",NULL,"A"
"12205","220","1628","Policy-drafting work",,"2025-07-12 07:02:32",NULL,"A"
"12206","220","1628","Market research",,"2025-07-12 07:02:37",NULL,"A"
"12207","220","1629","How to generate keywords for JDs for recruitment",,"2025-07-12 07:02:58",NULL,"A"
"12208","220","1629","How to identify the ideal candidates’ persona for a job",,"2025-07-12 07:03:04",NULL,"A"
"12209","220","1629","How to use AI-based tools to create JDs, or to improve existing JDs rapidly",,"2025-07-12 07:03:10",NULL,"A"
"12210","220","1629","How to create a database of candidates without LinkedIn Sales Navigator, etc.",,"2025-07-12 07:03:16",NULL,"A"
"12211","220","1629","Hiring for senior level-roles vs. junior level roles",,"2025-07-12 07:03:23",NULL,"A"
"12212","220","1629","Hiring from competitors",,"2025-07-12 07:03:29",NULL,"A"
"12213","220","1629","Landing page and ad creation (not sponsored jobs) to source candidates",,"2025-07-12 07:03:36",NULL,"A"
"12214","220","1630","Generate ideas and content for employer branding",,"2025-07-12 07:03:55",NULL,"A"
"12215","220","1630","Conduct market research for where you might find prospective hires",,"2025-07-12 07:04:00",NULL,"A"
"12216","220","1630","Generate a powerful LinkedIn outreach sequence to send prospective candidates",,"2025-07-12 07:04:07",NULL,"A"
"12217","220","1631","Find out where ideal candidates hang out",,"2025-07-12 07:05:26",NULL,"A"
"12218","220","1631","How to find people who are not looking out for opportunities and invite them to apply",,"2025-07-12 07:05:33",NULL,"A"
"12219","220","1631","How to create a roadmap for employees to increase show-up rates",,"2025-07-12 07:05:39",NULL,"A"
"12220","220","1631","Conduct market research to identify where ideal candidates engage online",,"2025-07-12 07:05:45",NULL,"A"
"12221","220","1631","Create LinkedIn outreach sequences that convert cold prospects using Lemlist, etc.",,"2025-07-12 07:05:52",NULL,"A"
"12222","220","1632","Generate role-specific interview questions based on CV analysis and job requirements",,"2025-07-12 07:06:08",NULL,"A"
"12223","220","1632","Create customized psychometric assessments (charge $1000+ per client)",,"2025-07-12 07:06:15",NULL,"A"
"12224","220","1632","Build candidate evaluation frameworks that predict job performance",,"2025-07-12 07:06:21",NULL,"A"
"12225","220","1632","Design assessment questions that candidates cannot game",,"2025-07-12 07:06:28",NULL,"A"
"12226","220","1632","Generate preparation guides that attract ideal candidate profiles",,"2025-07-12 07:06:50",NULL,"A"
"12227","220","1632","Use AI to identify and shortlist relevant keywords and patterns from CVs",,"2025-07-12 07:07:00",NULL,"A"
"12228","220","1633","Build call analysis systems with 70+ parameters for sales team monitoring",,"2025-07-12 07:15:41",NULL,"A"
"12229","220","1633","Create effort and outcome measurement frameworks that detect gaming",,"2025-07-12 07:15:46",NULL,"A"
"12230","220","1633","Generate coaching recommendations based on performance data analysis",,"2025-07-12 07:15:53",NULL,"A"
"12231","220","1633","Design early warning systems for identifying underperformance",,"2025-07-12 07:15:59",NULL,"A"
"12232","220","1633","Build ROI tracking systems for training and development investments",,"2025-07-12 07:16:05",NULL,"A"
"12233","220","1633","Implement vampire team detection and elimination protocols",,"2025-07-12 07:16:21",NULL,"A"
"12234","220","1634","Write emails for acceptance and rejection that enhance employer brand",,"2025-07-12 07:16:34",NULL,"A"
"12235","220","1634","Create automated drip campaigns for candidate nurturing and engagement",,"2025-07-12 07:16:40",NULL,"A"
"12236","220","1634","Generate feedback questionnaires that provide actionable business insights",,"2025-07-12 07:16:47",NULL,"A"
"12237","220","1634","Build meeting scheduling, rescheduling, and follow-up automation",,"2025-07-12 07:16:55",NULL,"A"
"12238","220","1634","Design employee communication sequences for policy changes and updates",,"2025-07-12 07:17:00",NULL,"A"
"12239","220","1634","Creating chatbots for answering employee questions",,"2025-07-12 07:17:06",NULL,"A"
"12240","220","1635","How to generate interview questions based based on a CV",,"2025-07-12 07:18:32",NULL,"A"
"12241","220","1635","How to use AI to identify and shortlist relevant keywords from the CV",,"2025-07-12 07:18:47",NULL,"A"
"12242","220","1635","How to generate interview question banks with the assistance of AI",,"2025-07-12 07:18:53",NULL,"A"
"12243","220","1635","Onboarding process automation",,"2025-07-12 07:19:17",NULL,"A"
"12244","220","1635","Creating 90-day functional onboarding programs",,"2025-07-12 07:19:26",NULL,"A"
"12245","220","1636","Write HR policies compliant with US, UK, Canada, Singapore labor laws",,"2025-07-12 07:19:58",NULL,"A"
"12246","220","1636","Create SOPs and processes that can be replicated across countries",,"2025-07-12 07:20:05",NULL,"A"
"12247","220","1636","Generate compliance checklists for multiple jurisdictions simultaneously",,"2025-07-12 07:20:12",NULL,"A"
"12248","220","1636","Build company wikis and documentation that remote teams can access",,"2025-07-12 07:20:18",NULL,"A"
"12249","220","1636","Design termination and employment agreement templates for global use",,"2025-07-12 07:20:24",NULL,"A"
"12250","220","1637","Write HR policies",,"2025-07-12 07:20:40",NULL,"A"
"12251","220","1637","Documentation of various kinds of official meetings",,"2025-07-12 07:20:46",NULL,"A"
"12252","220","1637","Improve content and tone of existing drafts",,"2025-07-12 07:20:59",NULL,"A"
"12253","220","1637","Generate examples that resonate with the employees",,"2025-07-12 07:21:06",NULL,"A"
"12254","220","1637","Conduct awareness about new improvements to policies",,"2025-07-12 07:21:12",NULL,"A"
"12255","220","1637","Write SOPs and processes",,"2025-07-12 07:21:19",NULL,"A"
"12256","220","1638","Generate role-specific training plans for different experience levels",,"2025-07-12 07:21:50",NULL,"A"
"12257","220","1638","Create onboarding journeys that get new hires productive in half the time",,"2025-07-12 07:22:26",NULL,"A"
"12258","220","1638","Build quiz and assessment systems that identify skill gaps and training needs",,"2025-07-12 07:22:33",NULL,"A"
"12259","220","1638","Design certification pathways that support internal promotion strategies",,"2025-07-12 07:23:40",NULL,"A"
"12260","220","1638","Generate training content, video scripts, and interactive learning materials",,"2025-07-12 07:23:48",NULL,"A"
"12261","220","1639","How to use AI as a co-pilot to create a company Wiki",,"2025-07-12 07:24:02",NULL,"A"
"12262","220","1639","How to use AI to document processes, create trainings and analyze data",,"2025-07-12 07:24:07",NULL,"A"
"12263","220","1639","Writing down data, policies and processes",,"2025-07-12 07:24:21",NULL,"A"
"12264","220","1639","Data-driven decision making for HR function",,"2025-07-12 07:24:31",NULL,"A"
"12265","220","1639","Generate checklists for compliance with various policies and regulations, including labour laws, diversity and inclusion, and workplace safety.",,"2025-07-12 07:24:43",NULL,"A"
"12266","367","1640","General diary, case diary, FIR basics",,"2025-11-05 04:30:51",NULL,"A"
"12267","367","1640","Criminal complaints and filing procedures",,"2025-11-05 04:30:57",NULL,"A"
"12268","367","1640","Remedies when police refuse to register",,"2025-11-05 04:31:03",NULL,"A"
"12269","367","1640","Post-FIR actions and roles",,"2025-11-05 04:31:07",NULL,"A"
"12270","367","1640","Filing timelines and delays",,"2025-11-05 04:31:13",NULL,"A"
"12271","367","1640","False FIRs and remedies",,"2025-11-05 04:31:18",NULL,"A"
"12272","367","1640","Cross FIR",,"2025-11-05 04:31:23",NULL,"A"
"12273","367","1640","Arrest procedures and warrants",,"2025-11-05 04:31:27",NULL,"A"
"12274","367","1640","Search warrants and cross-border procedures",,"2025-11-05 04:31:33",NULL,"A"
"12275","367","1640","Bail and anticipatory bail applications",,"2025-11-05 04:31:38",NULL,"A"
"12276","367","1640","Drafting strategies and rejection remedies",,"2025-11-05 04:32:04",NULL,"A"
"12277","367","1640","Preventive detention and custody types",,"2025-11-05 04:32:09",NULL,"A"
"12278","367","1640","Superdari and property release",,"2025-11-05 04:32:15",NULL,"A"
"12279","367","1640","Police authorities and hierarchies",,"2025-11-05 04:32:20",NULL,"A"
"12280","367","1640","Charges and charge-sheets",,"2025-11-05 04:32:25",NULL,"A"
"12281","367","1640","Framing charges in various scenarios",,"2025-11-05 04:32:31",NULL,"A"
"12282","367","1640","Discharge procedures across trial types",,"2025-11-05 04:32:36",NULL,"A"
"12283","367","1640","Protest petitions",,"2025-11-05 04:32:41",NULL,"A"
"12284","367","1640","Passport impounding",,"2025-11-05 04:32:50",NULL,"A"
"12285","367","1641","Summons vs warrant cases",,"2025-11-05 04:33:59",NULL,"A"
"12286","367","1641","Magistrate vs sessions trials",,"2025-11-05 04:34:06",NULL,"A"
"12287","367","1641","Jurisdictional issues and sentencing powers",,"2025-11-05 04:34:11",NULL,"A"
"12288","367","1641","Trial stages and procedures",,"2025-11-05 04:34:23",NULL,"A"
"12289","367","1641","Primary, Secondary and digital evidence",,"2025-11-05 04:34:28",NULL,"A"
"12290","367","1641","Burden and standard of proof",,"2025-11-05 04:34:38",NULL,"A"
"12291","367","1641","Court presumptions",,"2025-11-05 04:34:44",NULL,"A"
"12292","367","1641","Hearsay evidence rules and exceptions",,"2025-11-05 04:34:50",NULL,"A"
"12293","367","1641","Witness intimidation and hostile witnesses",,"2025-11-05 04:34:57",NULL,"A"
"12294","367","1641","Electronic evidence admissibility",,"2025-11-05 04:35:02",NULL,"A"
"12295","367","1641","Cross-examination basics and myths",,"2025-11-05 04:35:08",NULL,"A"
"12296","367","1641","Preparation techniques and questioning strategies",,"2025-11-05 04:35:28",NULL,"A"
"12297","367","1641","Objection procedures",,"2025-11-05 04:35:33",NULL,"A"
"12298","367","1641","Special circumstances (minors, prosecutrix)",,"2025-11-05 04:35:38",NULL,"A"
"12299","367","1641","Expert and statutory witnesses",,"2025-11-05 04:35:44",NULL,"A"
